Java HotSpot(TM) 64-Bit Server VM (25.271-b09) for bsd-amd64 JRE (1.8.0_271-b09), built on Sep 16 2020 16:54:38 by "java_re" with gcc 4.2.1 Compatible Apple LLVM 10.0.0 (clang-1000.11.45.5)
Memory: 4k page, physical 16777216k(3342728k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=4294967296 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
2021-01-19T14:22:04.969-0800: 0.620: [GC (Allocation Failure) 2021-01-19T14:22:04.969-0800: 0.620: [DefNew: 1118528K->139776K(1258304K), 0.1230570 secs] 1118528K->249844K(4054528K), 0.1231578 secs] [Times: user=0.07 sys=0.05, real=0.13 secs] 
2021-01-19T14:22:13.195-0800: 8.843: [GC (Allocation Failure) 2021-01-19T14:22:13.195-0800: 8.843: [DefNew: 1118528K->139776K(1258304K), 0.0421368 secs] 1596637K->715937K(4054528K), 0.0422462 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:13.416-0800: 9.064: [GC (Allocation Failure) 2021-01-19T14:22:13.416-0800: 9.064: [DefNew: 1258304K->139775K(1258304K), 0.0475586 secs] 1834465K->876238K(4054528K), 0.0479895 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:13.627-0800: 9.275: [GC (Allocation Failure) 2021-01-19T14:22:13.627-0800: 9.275: [DefNew: 1258303K->139775K(1258304K), 0.0479565 secs] 1994766K->1035831K(4054528K), 0.0480491 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:13.853-0800: 9.501: [GC (Allocation Failure) 2021-01-19T14:22:13.853-0800: 9.501: [DefNew: 1258303K->139775K(1258304K), 0.0577743 secs] 2154359K->1191253K(4054528K), 0.0579064 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:14.099-0800: 9.747: [GC (Allocation Failure) 2021-01-19T14:22:14.099-0800: 9.747: [DefNew: 1258303K->139775K(1258304K), 0.0541413 secs] 2309781K->1348510K(4054528K), 0.0542153 secs] [Times: user=0.05 sys=0.01, real=0.06 secs] 
2021-01-19T14:22:14.333-0800: 9.981: [GC (Allocation Failure) 2021-01-19T14:22:14.334-0800: 9.981: [DefNew: 1258303K->139775K(1258304K), 0.0465375 secs] 2467038K->1492564K(4054528K), 0.0466265 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:14.560-0800: 10.208: [GC (Allocation Failure) 2021-01-19T14:22:14.560-0800: 10.208: [DefNew: 1258303K->139776K(1258304K), 0.0534405 secs] 2611092K->1643488K(4054528K), 0.0535471 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:14.816-0800: 10.464: [GC (Allocation Failure) 2021-01-19T14:22:14.817-0800: 10.465: [DefNew: 1258304K->139776K(1258304K), 0.0634440 secs] 2762016K->1802003K(4054528K), 0.0641513 secs] [Times: user=0.05 sys=0.00, real=0.07 secs] 
2021-01-19T14:22:15.084-0800: 10.732: [GC (Allocation Failure) 2021-01-19T14:22:15.084-0800: 10.732: [DefNew: 1258304K->139775K(1258304K), 0.0556553 secs] 2920531K->1962501K(4054528K), 0.0557493 secs] [Times: user=0.05 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:15.330-0800: 10.977: [GC (Allocation Failure) 2021-01-19T14:22:15.330-0800: 10.977: [DefNew: 1258303K->139775K(1258304K), 0.0591134 secs] 3081029K->2119740K(4054528K), 0.0592488 secs] [Times: user=0.05 sys=0.01, real=0.05 secs] 
2021-01-19T14:22:15.593-0800: 11.240: [GC (Allocation Failure) 2021-01-19T14:22:15.593-0800: 11.240: [DefNew: 1258303K->139775K(1258304K), 0.0520479 secs] 3238268K->2265436K(4054528K), 0.0521624 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:15.857-0800: 11.505: [GC (Allocation Failure) 2021-01-19T14:22:15.857-0800: 11.505: [DefNew: 1258303K->139775K(1258304K), 0.0589498 secs] 3383964K->2415374K(4054528K), 0.0591206 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:16.096-0800: 11.744: [GC (Allocation Failure) 2021-01-19T14:22:16.096-0800: 11.744: [DefNew: 1258303K->139776K(1258304K), 0.0555352 secs] 3533902K->2579533K(4054528K), 0.0556514 secs] [Times: user=0.05 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:16.349-0800: 11.996: [GC (Allocation Failure) 2021-01-19T14:22:16.349-0800: 11.996: [DefNew: 1258304K->139776K(1258304K), 0.0528325 secs] 3698061K->2719111K(4054528K), 0.0529607 secs] [Times: user=0.05 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:16.589-0800: 12.236: [GC (Allocation Failure) 2021-01-19T14:22:16.589-0800: 12.236: [DefNew: 1258304K->139775K(1258304K), 0.0513132 secs] 3837639K->2874640K(4054528K), 0.0514139 secs] [Times: user=0.05 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:16.797-0800: 12.444: [GC (Allocation Failure) 2021-01-19T14:22:16.797-0800: 12.444: [DefNew: 1258303K->1258303K(1258304K), 0.0000170 secs]2021-01-19T14:22:16.797-0800: 12.444: [Tenured: 2734864K->472260K(2796224K), 0.0642437 secs] 3993168K->472260K(4054528K), [Metaspace: 2589K->2589K(1056768K)], 0.0644389 secs] [Times: user=0.06 sys=0.00, real=0.07 secs] 
2021-01-19T14:22:17.017-0800: 12.664: [GC (Allocation Failure) 2021-01-19T14:22:17.017-0800: 12.664: [DefNew: 1118528K->139775K(1258304K), 0.0424789 secs] 1590788K->731315K(4054528K), 0.0425552 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:17.232-0800: 12.879: [GC (Allocation Failure) 2021-01-19T14:22:17.232-0800: 12.879: [DefNew: 1258303K->139776K(1258304K), 0.0458460 secs] 1849843K->870840K(4054528K), 0.0459508 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:17.440-0800: 13.087: [GC (Allocation Failure) 2021-01-19T14:22:17.440-0800: 13.087: [DefNew: 1258304K->139776K(1258304K), 0.0480415 secs] 1989368K->1009298K(4054528K), 0.0481338 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:17.634-0800: 13.281: [GC (Allocation Failure) 2021-01-19T14:22:17.634-0800: 13.281: [DefNew: 1258304K->139775K(1258304K), 0.0445497 secs] 2127826K->1161912K(4054528K), 0.0446343 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:17.824-0800: 13.471: [GC (Allocation Failure) 2021-01-19T14:22:17.824-0800: 13.471: [DefNew: 1258303K->139775K(1258304K), 0.0525059 secs] 2280440K->1315423K(4054528K), 0.0526198 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:18.032-0800: 13.679: [GC (Allocation Failure) 2021-01-19T14:22:18.032-0800: 13.679: [DefNew: 1258303K->139775K(1258304K), 0.0498480 secs] 2433951K->1483841K(4054528K), 0.0499366 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:18.234-0800: 13.881: [GC (Allocation Failure) 2021-01-19T14:22:18.234-0800: 13.881: [DefNew: 1258303K->139776K(1258304K), 0.0491437 secs] 2602369K->1641667K(4054528K), 0.0492281 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:18.432-0800: 14.079: [GC (Allocation Failure) 2021-01-19T14:22:18.432-0800: 14.079: [DefNew: 1258304K->139775K(1258304K), 0.0436281 secs] 2760195K->1790305K(4054528K), 0.0437062 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:18.611-0800: 14.258: [GC (Allocation Failure) 2021-01-19T14:22:18.611-0800: 14.258: [DefNew: 1258303K->139775K(1258304K), 0.0452087 secs] 2908833K->1944037K(4054528K), 0.0452752 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:18.809-0800: 14.456: [GC (Allocation Failure) 2021-01-19T14:22:18.809-0800: 14.456: [DefNew: 1258303K->139775K(1258304K), 0.0424616 secs] 3062565K->2104131K(4054528K), 0.0425305 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:18.991-0800: 14.638: [GC (Allocation Failure) 2021-01-19T14:22:18.991-0800: 14.638: [DefNew: 1258303K->139776K(1258304K), 0.0452739 secs] 3222659K->2260361K(4054528K), 0.0453673 secs] [Times: user=0.05 sys=0.01, real=0.04 secs] 
2021-01-19T14:22:19.187-0800: 14.833: [GC (Allocation Failure) 2021-01-19T14:22:19.187-0800: 14.833: [DefNew: 1258304K->139776K(1258304K), 0.0430208 secs] 3378889K->2414081K(4054528K), 0.0431095 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:19.363-0800: 15.010: [GC (Allocation Failure) 2021-01-19T14:22:19.363-0800: 15.010: [DefNew: 1258304K->139775K(1258304K), 0.0429594 secs] 3532609K->2560132K(4054528K), 0.0430556 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:19.551-0800: 15.197: [GC (Allocation Failure) 2021-01-19T14:22:19.551-0800: 15.197: [DefNew: 1258303K->139775K(1258304K), 0.0421954 secs] 3678660K->2714302K(4054528K), 0.0422891 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:19.735-0800: 15.382: [GC (Allocation Failure) 2021-01-19T14:22:19.735-0800: 15.382: [DefNew: 1258303K->139776K(1258304K), 0.0433937 secs] 3832830K->2870404K(4054528K), 0.0434988 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:19.910-0800: 15.556: [GC (Allocation Failure) 2021-01-19T14:22:19.910-0800: 15.556: [DefNew: 1258304K->1258304K(1258304K), 0.0000169 secs]2021-01-19T14:22:19.910-0800: 15.556: [Tenured: 2730628K->377986K(2796224K), 0.0623491 secs] 3988932K->377986K(4054528K), [Metaspace: 2589K->2589K(1056768K)], 0.0624699 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:20.117-0800: 15.764: [GC (Allocation Failure) 2021-01-19T14:22:20.117-0800: 15.764: [DefNew: 1118528K->139775K(1258304K), 0.0364433 secs] 1496514K->620543K(4054528K), 0.0365384 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:20.309-0800: 15.955: [GC (Allocation Failure) 2021-01-19T14:22:20.309-0800: 15.955: [DefNew: 1258303K->139776K(1258304K), 0.0419528 secs] 1739071K->765408K(4054528K), 0.0420255 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:20.481-0800: 16.127: [GC (Allocation Failure) 2021-01-19T14:22:20.481-0800: 16.127: [DefNew: 1258304K->139775K(1258304K), 0.0469889 secs] 1883936K->926809K(4054528K), 0.0470704 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:20.685-0800: 16.332: [GC (Allocation Failure) 2021-01-19T14:22:20.685-0800: 16.332: [DefNew: 1258303K->139775K(1258304K), 0.0421353 secs] 2045337K->1074378K(4054528K), 0.0422237 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:20.877-0800: 16.523: [GC (Allocation Failure) 2021-01-19T14:22:20.877-0800: 16.523: [DefNew: 1258303K->139775K(1258304K), 0.0446041 secs] 2192906K->1224416K(4054528K), 0.0446823 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:21.060-0800: 16.707: [GC (Allocation Failure) 2021-01-19T14:22:21.060-0800: 16.707: [DefNew: 1258303K->139775K(1258304K), 0.0453768 secs] 2342944K->1386568K(4054528K), 0.0454643 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:21.246-0800: 16.892: [GC (Allocation Failure) 2021-01-19T14:22:21.246-0800: 16.892: [DefNew: 1258303K->139775K(1258304K), 0.0396437 secs] 2505096K->1524670K(4054528K), 0.0397559 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:21.426-0800: 17.072: [GC (Allocation Failure) 2021-01-19T14:22:21.426-0800: 17.072: [DefNew: 1258303K->139776K(1258304K), 0.0441191 secs] 2643198K->1682797K(4054528K), 0.0442126 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:21.612-0800: 17.258: [GC (Allocation Failure) 2021-01-19T14:22:21.612-0800: 17.258: [DefNew: 1258304K->139775K(1258304K), 0.0447032 secs] 2801325K->1857017K(4054528K), 0.0447966 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:21.801-0800: 17.447: [GC (Allocation Failure) 2021-01-19T14:22:21.801-0800: 17.447: [DefNew: 1258303K->139775K(1258304K), 0.0440540 secs] 2975545K->2017882K(4054528K), 0.0441443 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:22.010-0800: 17.657: [GC (Allocation Failure) 2021-01-19T14:22:22.011-0800: 17.657: [DefNew: 1258303K->139775K(1258304K), 0.0435621 secs] 3136410K->2162469K(4054528K), 0.0436420 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:22.200-0800: 17.846: [GC (Allocation Failure) 2021-01-19T14:22:22.200-0800: 17.846: [DefNew: 1258303K->139776K(1258304K), 0.0439191 secs] 3280997K->2314780K(4054528K), 0.0440077 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:22.388-0800: 18.034: [GC (Allocation Failure) 2021-01-19T14:22:22.388-0800: 18.034: [DefNew: 1258304K->139776K(1258304K), 0.0465343 secs] 3433308K->2472752K(4054528K), 0.0466302 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:22.575-0800: 18.221: [GC (Allocation Failure) 2021-01-19T14:22:22.575-0800: 18.221: [DefNew: 1258304K->139775K(1258304K), 0.0417619 secs] 3591280K->2620899K(4054528K), 0.0418503 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:22.767-0800: 18.413: [GC (Allocation Failure) 2021-01-19T14:22:22.767-0800: 18.413: [DefNew: 1258303K->139775K(1258304K), 0.0450955 secs] 3739427K->2779353K(4054528K), 0.0451703 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:22.964-0800: 18.610: [GC (Allocation Failure) 2021-01-19T14:22:22.964-0800: 18.610: [DefNew: 1258303K->1258303K(1258304K), 0.0000154 secs]2021-01-19T14:22:22.964-0800: 18.610: [Tenured: 2639577K->382484K(2796224K), 0.0612013 secs] 3897881K->382484K(4054528K), [Metaspace: 2589K->2589K(1056768K)], 0.0613007 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:23.169-0800: 18.815: [GC (Allocation Failure) 2021-01-19T14:22:23.169-0800: 18.815: [DefNew: 1118528K->139775K(1258304K), 0.0348646 secs] 1501012K->620652K(4054528K), 0.0349493 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:23.334-0800: 18.980: [GC (Allocation Failure) 2021-01-19T14:22:23.334-0800: 18.980: [DefNew: 1258303K->139775K(1258304K), 0.0418471 secs] 1739180K->767590K(4054528K), 0.0419765 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:23.503-0800: 19.149: [GC (Allocation Failure) 2021-01-19T14:22:23.503-0800: 19.149: [DefNew: 1258303K->139776K(1258304K), 0.0438262 secs] 1886118K->917187K(4054528K), 0.0439354 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:23.681-0800: 19.327: [GC (Allocation Failure) 2021-01-19T14:22:23.681-0800: 19.327: [DefNew: 1258304K->139775K(1258304K), 0.0451846 secs] 2035715K->1067122K(4054528K), 0.0452650 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:23.865-0800: 19.511: [GC (Allocation Failure) 2021-01-19T14:22:23.865-0800: 19.511: [DefNew: 1258303K->139775K(1258304K), 0.0439880 secs] 2185650K->1222735K(4054528K), 0.0440721 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:24.061-0800: 19.707: [GC (Allocation Failure) 2021-01-19T14:22:24.061-0800: 19.707: [DefNew: 1258303K->139775K(1258304K), 0.0448396 secs] 2341263K->1369588K(4054528K), 0.0449328 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:24.255-0800: 19.901: [GC (Allocation Failure) 2021-01-19T14:22:24.255-0800: 19.901: [DefNew: 1258303K->139775K(1258304K), 0.0398831 secs] 2488116K->1518795K(4054528K), 0.0399797 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
